datetime,gFx,gFy,gFz,wx,wy,wz,Azimuth,Pitch,Roll,Bx,By,Bz
2022-08-11 22:50:56+00:00,-0.015327388535031848,0.04589140127388535,1.0143531847133758,-0.09931592356687897,-0.025871337579617834,-0.10031847133757962,228.51835636942675,-12.08121178343949,-0.49986910828025477,19.760185987261146,-7.079161146496816,-49.32190159235669
2022-08-11 22:51:00+00:00,0.028712398921832884,0.02343099730458221,0.9839312668463612,0.00967466307277628,0.0009784366576819409,0.011369272237196765,275.11436819407004,-12.01120539083558,1.1611970350404313,18.103022371967654,-5.599142587601078,-50.22511212938005
2022-08-11 22:51:04+00:00,-0.059603968253968256,0.05632222222222222,1.0153589947089947,-0.01688201058201058,0.0026986772486772485,0.0023978835978835985,277.1821626984127,-12.60329417989418,-3.5316462962962962,22.46693941798942,-6.7205634920634925,-48.620407407407406
2022-08-11 22:51:08+00:00,-0.0681464480874317,0.03739945355191257,0.9982934426229508,0.04055765027322405,0.02147322404371585,0.016151639344262295,274.0339868852459,-9.434372677595627,-4.196389344262295,23.336858196721312,-6.662321857923497,-48.467540983606554
2022-08-11 22:51:12+00:00,-0.03273586956521739,-0.00999483695652174,0.9925244565217392,-0.0494453804347826,-0.022407336956521737,-0.012120108695652177,274.63654320652176,-5.050353260869565,-1.7236850543478262,21.052142391304347,-4.248072554347826,-49.601164402173914
2022-08-11 22:51:16+00:00,-0.05075135135135135,-0.027076486486486487,1.0063451351351351,-0.00537,0.022683783783783787,-0.010442432432432432,269.5507697297297,-3.2393840540540544,-2.805902972972973,21.57721918918919,-4.754160810810811,-49.21786108108108
2022-08-11 22:51:20+00:00,-0.0602997311827957,-0.015941397849462365,1.0104814516129033,0.015937365591397846,-0.009150000000000002,-0.0011607526881720397,269.6318497311828,-2.684593010752688,-3.439504569892473,22.186614784946237,-4.28924005376344,-49.06131290322581
2022-08-11 22:51:24+00:00,-0.04740295698924731,0.033573118279569894,0.9998274193548387,0.005989247311827957,0.010028225806451614,0.0034422043010752727,268.02322258064515,-4.595632258064516,-2.953676612903226,21.704505913978494,-6.242414516129032,-49.04044946236559
2022-08-11 22:51:28+00:00,-0.05485411140583554,-0.007076657824933686,0.9972336870026526,-0.0021063660477453577,-0.020863129973474802,0.03886976127320955,265.51644111405835,-1.5922814323607428,-3.2586665782493367,22.01058275862069,-4.506238461538461,-49.10458488063661
2022-08-11 22:51:32+00:00,0.0006376693766937668,0.030757723577235774,0.9950788617886179,0.002692953929539291,-0.003181571815718158,-0.0006577235772357663,261.4212317073171,-3.414830623306233,-0.579710298102981,19.573135772357723,-7.1961661246612465,-49.63859430894309
2022-08-11 22:51:36+00:00,-0.05741689373297002,-0.005283651226158037,1.0002634877384196,-0.023754223433242502,0.010652861035422343,-0.006130790190735696,262.40080190735694,-0.8448367847411443,-3.5213386920980927,21.870649863760217,-4.444583378746594,-48.870289645776566
2022-08-11 22:51:40+00:00,-0.036094021739130434,-0.0009377717391304352,1.0064230978260869,0.015995652173913043,-0.009708967391304345,0.0063733695652173905,261.2281480978261,-1.2664771739130436,-2.1379510869565217,21.212228260869566,-5.380097554347826,-48.88789592391304
2022-08-11 22:51:44+00:00,-0.03203324324324324,-0.013620270270270272,1.007668108108108,-0.03385756756756757,0.009942702702702703,-0.031068378378378378,260.89453162162164,-0.03267324324324322,-2.0941956756756754,21.477125135135136,-3.9677129729729725,-48.743942432432426
2022-08-11 22:51:48+00:00,-0.0314648,-0.03606613333333333,1.0007085333333332,0.020962133333333334,0.0077413333333333344,0.0009263999999999961,263.98615386666665,1.3269181333333335,-2.2794168,21.4312192,-1.7581106666666668,-49.255724533333336
2022-08-11 22:51:52+00:00,-0.04578475935828877,-0.00024064171122994691,1.0090564171122993,0.00680187165775401,-0.016518716577540105,-0.011650802139037434,259.4115922459893,-0.7048013368983957,-2.810942513368984,21.639877272727272,-5.052743315508021,-49.017938235294125
2022-08-11 22:51:56+00:00,-0.05893994565217392,-0.04916005434782609,0.9968239130434783,0.03037989130434782,-0.01204266304347826,-0.011996195652173912,260.7121385869565,2.1624790760869566,-3.489986684782609,22.546588858695653,-1.9000252717391304,-48.806481250000004
2022-08-11 22:52:00+00:00,-0.0377239010989011,-0.055450549450549454,0.9972667582417584,-0.04535906593406593,0.01503598901098901,-0.02019615384615385,259.50265329670333,2.9820917582417588,-2.504760989010989,21.246396978021977,-2.0419615384615386,-49.18390549450549
2022-08-11 22:52:04+00:00,-0.038295710455764076,-0.022263002680965146,0.9996404825737266,0.014244504021447718,-0.010924932975871313,0.022005630026809646,264.3959739946381,0.49071447721179623,-2.116193833780161,21.54000965147453,-1.8936560321715818,-49.12025308310992
2022-08-11 22:52:08+00:00,-0.00012791327913279149,-0.006865040650406504,1.0033338753387535,0.005803794037940377,-0.011526829268292684,-0.025104878048780487,260.2628726287263,-0.3631550135501355,-0.6579905149051491,20.746362872628726,-4.128065853658536,-49.45723414634147
2022-08-11 22:52:12+00:00,0.030380434782608694,-0.039925271739130436,1.0026214673913043,0.0020350543478260923,0.031118478260869567,-0.4125915760869565,281.64035298913046,1.496003804347826,-2.3013404891304345,19.696888586956522,3.3230304347826087,-49.34064809782608
2022-08-11 22:52:16+00:00,0.006124338624338625,-0.006506349206349207,1.0042761904761905,0.02923227513227513,-0.022019576719576724,0.04160952380952381,346.8336455026455,0.16440026455026455,-0.19248571428571432,6.000119576719577,18.766291534391534,-50.003895502645506
2022-08-11 22:52:20+00:00,0.007978514588859417,-0.013050928381962866,1.0159514588859415,0.0007838196286472126,0.000457294429708219,-0.013234748010610078,341.71994244031833,0.39293872679045094,0.5842289124668435,4.773954376657825,20.43160450928382,-48.84247798408488
2022-08-11 22:52:24+00:00,-0.032391176470588236,-0.006018181818181818,0.9956326203208556,0.016135026737967913,-0.008061497326203208,0.007509358288770055,207.44098422459894,0.6497403743315509,-1.8105612299465241,3.849973796791444,17.762036096256686,-50.035454278074866
2022-08-11 22:52:28+00:00,-0.03466407506702413,-0.0013828418230562994,0.9983445040214477,-0.021334584450402143,-0.018356300268096516,-0.0017930294906166242,348.18357774798926,0.04717104557640749,-2.113160053619303,8.346227613941018,18.889364879356567,-48.65838337801609
2022-08-11 22:52:32+00:00,0.028537771739130437,-0.042755434782608695,1.0083451086956523,-0.0029252717391304354,-0.02018070652173913,-0.047964945652173914,348.7561820652174,1.9882951086956522,1.0474464673913044,4.872927445652174,20.3166625,-48.61291331521739
2022-08-11 22:52:36+00:00,0.012469946808510638,-0.007669414893617021,1.003097074468085,0.02875,0.019211436170212766,0.0014648936170212794,347.5299295212766,0.8938997340425533,-0.25413563829787233,5.184352127659574,19.65515824468085,-49.74532313829787
2022-08-11 22:52:40+00:00,-0.041768073878627965,-0.018233509234828495,0.9864675461741425,-0.028996569920844324,-0.011602902374670182,0.023288654353562005,344.8321749340369,0.8763675461741425,-2.4017021108179417,8.199848812664907,19.840928232189974,-48.520813720316625
2022-08-11 22:52:44+00:00,0.0006276595744680848,0.0005223404255319148,1.0205276595744681,0.04740478723404255,-0.004145744680851066,-0.03750425531914894,341.30731223404257,-0.2886117021276595,-0.6509159574468085,9.219737499999999,18.43127074468085,-46.782964627659574
2022-08-11 22:52:48+00:00,0.012233870967741936,0.027269892473118278,0.9917129032258064,-0.029262096774193544,0.0031279569892473137,0.04533521505376345,344.83552096774196,-1.6627032258064518,0.1402760752688172,3.8572282258064514,17.300522311827955,-49.952448924731186
2022-08-11 22:52:52+00:00,-0.033906084656084655,0.03285238095238095,1.0008719576719578,0.007872486772486769,-0.009435449735449736,-0.015923015873015874,341.32038677248676,-2.478654232804233,-2.1286785714285714,7.020259523809524,16.5013664021164,-50.47998333333334
2022-08-11 22:52:56+00:00,-0.00946505376344086,0.05416666666666666,1.0136478494623655,0.0357505376344086,-0.0242997311827957,-0.05206827956989247,346.5382502688172,-3.0583137096774196,-1.8344870967741937,5.288431451612903,16.496289516129032,-50.55536801075269
2022-08-11 22:53:00+00:00,-0.06437115902964959,0.04084177897574124,0.9926407008086253,-0.004905929919137469,0.0018371967654986512,0.331722102425876,338.763020754717,-4.335107008086253,-0.538577088948787,6.346719137466307,14.401892722371969,-48.0390897574124
2022-08-11 22:53:04+00:00,0.021289402173913043,0.021334239130434782,1.013421195652174,0.01334103260869565,0.003385054347826087,0.05689239130434783,261.14561983695654,-2.0460869565217394,1.04545,19.01797472826087,-2.984681793478261,-50.353966032608696
2022-08-11 22:53:08+00:00,-0.017425405405405405,0.042957567567567564,1.0027513513513515,0.038364054054054054,0.008136486486486488,0.062222702702702706,258.92865513513516,-3.0153627027027023,-0.9862064864864866,20.608503513513515,-4.850692972972973,-49.73733675675676
2022-08-11 22:53:12+00:00,-0.011931398416886544,0.05415620052770448,0.9920284960422163,-0.05070712401055409,-0.003629815303430081,0.018550395778364117,253.3154432717678,-3.640688390501319,-0.49649050131926126,19.232768865435357,-7.922610290237467,-47.449547757255935
2022-08-11 22:53:16+00:00,-0.03224516129032258,0.014686827956989246,1.0022809139784947,0.008521505376344085,-0.008908870967741934,-0.011646774193548388,256.2368295698925,-1.1810502688172042,-2.0361166666666666,21.856167741935483,-5.373297580645161,-46.47209946236559
2022-08-11 22:53:20+00:00,-0.028189866666666664,-0.015261600000000002,1.0138325333333333,0.007673066666666667,0.0168448,-0.08877573333333333,264.1501952,0.2985330666666667,-1.9735541333333333,21.418074133333334,-2.3811149333333335,-49.46687573333333
2022-08-11 22:53:24+00:00,0.0025344827586206895,0.01526631299734748,0.9968342175066314,0.03094588859416446,0.02944509283819629,0.06271485411140583,268.01905623342174,-0.9911084880636605,-0.3309100795755968,20.023378249336872,-2.0189925729442972,-50.05452228116711
2022-08-11 22:53:28+00:00,0.010580851063829786,0.022670744680851066,0.9952468085106383,0.008861968085106382,-0.0008890957446808527,-0.024177659574468085,262.99271968085105,-1.5200098404255318,0.27047101063829787,19.40776595744681,-4.385228191489362,-50.13143617021276
2022-08-11 22:53:32+00:00,0.019798148148148148,0.001461375661375661,1.001823544973545,-0.014922751322751324,-0.0047433862433862465,0.013071693121693123,260.0925079365079,0.04657751322751324,0.7818825396825397,19.055375396825397,-2.9538333333333333,-50.23335714285714
2022-08-11 22:53:36+00:00,0.03317195767195767,-0.013832804232804235,1.0012862433862433,-0.0033121693121693167,-0.0004960317460317465,0.027216137566137572,262.47984523809527,0.6825944444444444,1.698828306878307,22.48023412698413,-2.883402116402116,-48.29670291005291
2022-08-11 22:53:40+00:00,0.028723118279569894,-0.04971586021505376,1.0074725806451614,-0.0034486559139784963,-0.017847043010752687,-0.010625537634408603,252.89916989247314,2.599884946236559,1.4375548387096775,17.58626397849462,-3.054760752688172,-50.654862903225805
2022-08-11 22:53:44+00:00,0.0195528,-0.0361096,1.0066128,0.0255784,-0.014384266666666664,0.008604,259.19497893333335,2.3247869333333333,0.9037424,20.602919466666666,-0.7436042666666667,-49.48372293333334
2022-08-11 22:53:48+00:00,0.105244,-0.0020992000000000003,0.9879106666666666,-0.0066877333333333336,-0.009915733333333336,0.0095416,256.12953173333335,0.6179394666666667,5.873971733333333,16.63897813333333,-3.9703661333333335,-48.1126728
2022-08-11 22:53:52+00:00,0.059783023872679045,-0.005214058355437665,0.9974076923076922,-0.011513527851458887,0.013103448275862068,0.0024933687002652535,255.90587957559683,0.26189602122015915,2.967005570291777,22.07413766578249,-5.0373596816976125,-47.999076657824936
2022-08-11 22:53:56+00:00,0.0647487870619946,-0.02668409703504043,1.0125210242587601,-0.004166037735849057,-0.004209703504043127,-0.0015590296495956873,254.2877733153639,1.5788460916442049,3.344408894878706,16.458581401617252,-4.154737466307278,-50.09653800539084
2022-08-11 22:54:00+00:00,0.03608071625344353,-0.017929752066115703,1.004131129476584,0.0035564738292011015,0.020106060606060603,-0.014252341597796142,250.45114931129478,1.4064526170798899,1.8219071625344354,17.302295316804408,-4.422695867768595,-50.90518650137741
2022-08-11 22:54:04+00:00,0.04414207650273224,-0.02968879781420765,0.9949226775956285,0.0049300546448087425,-0.011486065573770491,-0.04153251366120218,255.7732838797814,1.8249084699453553,2.2491642076502734,17.252118032786885,-2.284451639344262,-50.91605601092896
2022-08-11 22:54:08+00:00,0.05374111405835544,-0.0632445623342175,1.0042790450928383,-0.006365251989389919,0.004033156498673739,0.03286657824933687,259.0102427055703,3.5178753315649867,3.1724602122015915,18.495781432360744,0.23007771883289121,-50.312939787798406
2022-08-11 22:54:12+00:00,0.013192708333333332,-0.010894791666666667,1.0090953125,-0.007246614583333331,-0.025065624999999998,-0.02614296875,260.5247971354167,0.57456015625,0.5787796875,21.380930208333336,-2.985658072916667,-48.844008593750004
2022-08-11 22:54:16+00:00,-0.026576606683804627,-0.012329562982005141,0.9912902313624679,0.0398935732647815,0.019158868894601538,0.028975835475578405,257.9406748071979,0.4118874035989717,-1.469317994858612,20.56910822622108,-3.376757583547558,-49.35745064267352
2022-08-11 22:54:20+00:00,0.023506417112299463,0.0995614973262032,0.9780580213903743,-0.03497085561497326,-0.019237700534759358,0.012543315508021388,256.3837550802139,-6.312251871657755,1.381393048128342,19.184483155080212,-9.15858770053476,-49.35815
2022-08-11 22:54:24+00:00,0.031717679558011046,-0.013440607734806632,1.0117486187845304,-0.0015107734806629768,0.005870165745856355,-0.007145856353591156,256.5136872928177,0.4178279005524862,1.0823240331491712,18.240767403314916,-4.379289226519337,-49.918165745856356
2022-08-11 22:54:28+00:00,0.024479947229551453,-0.015573878627968338,0.9846414248021108,-0.007967282321899737,0.006361477572559368,-0.01482269129287599,257.45640527704484,1.0530770448548812,1.1962261213720318,18.150618205804747,-2.425346437994723,-50.46473403693931
2022-08-11 22:54:32+00:00,0.02933005319148936,-0.04891622340425531,0.9947989361702128,-0.009350265957446808,-0.022577393617021272,4.468085106382891e-05,257.6563819148936,2.3261446808510637,1.203712765957447,18.44214760638298,-1.5149755319148936,-50.61899015957447
2022-08-11 22:54:36+00:00,0.0327282722513089,-0.030749738219895288,1.0200939790575916,0.019092931937172774,0.007259162303664921,0.02245366492146597,257.00815,1.4646685863874345,1.4242183246073297,18.06343062827225,-2.444735602094241,-50.819987958115185
2022-08-11 22:54:40+00:00,0.001108398950131234,-0.0061435695538057744,0.9977036745406823,0.011740682414698164,0.010971391076115486,0.017371128608923883,257.39781679790025,-0.3017719160104987,-0.4707538057742782,19.57383779527559,-3.8278687664041997,-50.04506062992126
2022-08-11 22:54:44+00:00,-0.0029610389610389603,-0.03392545454545455,0.9948574025974026,-0.04084285714285714,-0.03816,0.005666753246753248,251.38671948051947,1.4198475324675324,-0.11216701298701297,18.82097844155844,-4.322411688311688,-50.51497090909091
2022-08-11 22:54:48+00:00,0.006898952879581151,-0.06446649214659686,1.0127431937172775,0.014857329842931937,0.004457329842931939,-0.04863821989528796,256.57930942408376,3.2611732984293194,-0.02078926701570681,19.2771832460733,-1.009475392670157,-50.76084109947644
2022-08-11 22:54:52+00:00,0.0068796874999999995,-0.032013541666666666,0.9952958333333334,0.015552864583333331,-0.006231770833333333,-0.05976223958333333,266.40490755208333,1.7614682291666668,-0.21672916666666667,20.15842604166667,0.46963046875,-50.30842552083333
2022-08-11 22:54:56+00:00,0.07700344827586207,-0.045790450928381965,1.008144297082228,-0.029997347480106098,0.05231989389920424,-0.3663689655172414,301.6320318302387,1.4787124668435014,1.6081766578249337,14.057938196286473,8.95744350132626,-49.911529708222815
2022-08-11 22:55:00+00:00,-0.07371246612466124,-0.018131978319783196,1.0187181571815718,-0.015374254742547427,-0.018479132791327915,0.018136856368563686,338.40787100271007,1.3536607046070461,-3.856078319783198,8.003623577235771,20.20332249322493,-48.60952357723577
2022-08-11 22:55:04+00:00,-0.03693360655737705,-0.09648442622950819,0.9701879781420765,0.014505737704918035,0.007370218579234977,-0.0068478142076502805,307.6616054644809,5.285771038251366,-1.8572838797814206,4.217176229508197,23.956737978142076,-47.6254368852459
2022-08-11 22:55:08+00:00,-0.022516486486486485,-0.13149351351351352,1.0103216216216218,-0.021812702702702705,-0.019944054054054052,0.00012108108108108155,224.61268324324325,7.528585945945945,-0.13721162162162162,1.4384972972972974,25.594886216216217,-47.27444378378379
2022-08-11 22:55:12+00:00,-0.04054153005464481,-0.12186284153005464,1.0041273224043716,0.003980327868852463,-0.0024726775956284146,-0.008407103825136607,348.27447322404373,6.038838251366121,-1.2786169398907103,3.8758887978142074,24.474406284153005,-47.53798224043716
2022-08-11 22:55:16+00:00,-0.04076657754010695,-0.10337032085561497,0.9919387700534759,-0.030936096256684493,-0.009393582887700537,-0.040473262032085566,265.9571759358289,5.391522192513369,-1.008972192513369,4.00454385026738,24.00704919786096,-47.77858395721925
2022-08-11 22:55:20+00:00,0.03362411924119241,0.013967479674796748,0.9943387533875339,0.017690243902439024,-0.06954634146341464,0.05218943089430895,326.84524471544717,-1.1123192411924119,3.119588888888889,3.3189639566395663,17.44062005420054,-50.07228563685637
2022-08-11 22:55:24+00:00,0.047797560975609756,-0.03543956639566396,1.0085571815718157,0.058389159891598916,0.05407479674796748,0.019726829268292684,343.6707628726287,1.8512579945799457,3.490649864498645,2.522461517615176,20.290065040650404,-48.90988753387534
2022-08-11 22:55:28+00:00,-0.009587765957446807,0.0190875,0.9978662234042553,-0.02652872340425532,-0.0175875,0.05126835106382978,340.28011941489365,-0.8507335106382979,0.16766196808510636,6.613937765957447,18.604704521276595,-49.335961702127655
2022-08-11 22:55:32+00:00,0.04120402144772118,-0.08493914209115282,0.9828487935656837,-0.03709624664879357,-0.008396782841823058,-0.045177747989276144,345.28126970509385,4.5701876675603215,2.1943806970509385,2.8520187667560326,22.746033780160857,-48.34556541554959
2022-08-11 22:55:36+00:00,0.010882804232804234,-0.044297354497354495,1.021941798941799,0.01839920634920635,0.0030113756613756593,-0.000892063492063494,344.26334444444444,2.205660052910053,1.493031216931217,3.7019534391534394,21.373685185185185,-49.1175335978836
2022-08-11 22:55:40+00:00,0.03287984293193717,-0.04413376963350786,0.995938219895288,0.006209424083769632,-0.00695157068062827,-0.000651570680628273,342.849904973822,2.464759947643979,1.5038227748691098,3.948566230366492,20.90268717277487,-48.61214869109948
2022-08-11 22:55:44+00:00,0.02792425068119891,-0.07802207084468665,0.9892168937329701,-0.004773297002724795,0.007890190735694826,-0.016508174386920982,343.3334970027248,4.4526332425068125,1.7087607629427792,3.3021678474114444,22.801753678474114,-47.938403814713894
2022-08-11 22:55:48+00:00,0.007938172043010753,-0.03796290322580645,1.0162620967741935,0.012847849462365588,-0.008351881720430106,-0.023451612903225807,345.52051424731184,2.11932876344086,0.6817069892473119,3.645677956989247,20.786715860215054,-48.96352956989247
2022-08-11 22:55:52+00:00,0.016118351063829788,-0.047668882978723404,0.9787678191489362,0.01616436170212766,-0.0506404255319149,0.42702898936170214,312.2006978723404,3.204658244680851,4.199817021276596,6.190168617021277,14.208334308510638,-50.04597340425532
2022-08-11 22:55:56+00:00,0.03318915343915344,-0.08597010582010581,1.0133936507936507,0.04070291005291006,0.020306613756613755,0.0034962962962962994,264.1170023809524,1.4718965608465608,1.1461584656084656,18.396301058201058,-0.22677936507936505,-50.56133333333334
2022-08-11 22:56:00+00:00,0.039891534391534395,-0.007089153439153439,1.0198100529100529,0.013948412698412696,-0.00414021164021164,-0.0015825396825396815,264.3259068783069,0.04838862433862432,1.8733126984126984,18.256016666666667,-1.5898497354497356,-50.37869444444444
2022-08-11 22:56:04+00:00,0.04780212201591512,0.16066949602122016,0.9157729442970822,-0.05705305039787798,-0.0239185676392573,0.05469840848806366,256.54385225464193,-11.445984880636605,2.0416554376657827,16.96140848806366,-12.986954111405835,-45.79826286472149
2022-08-11 22:56:08+00:00,0.061223783783783785,-0.0308472972972973,1.010282972972973,0.03777594594594594,-0.002423243243243244,-0.008986216216216213,259.04982756756755,0.8804897297297297,3.6316072972972973,15.667970810810811,-2.1020986486486484,-51.12701216216217
2022-08-11 22:56:12+00:00,0.05901137566137566,-0.0241989417989418,1.0142351851851852,-0.008944444444444442,0.0046267195767195745,0.006279894179894181,256.22215211640207,0.714487037037037,2.4887320105820105,16.418426455026456,-3.551307142857143,-50.80588095238095
2022-08-11 22:56:16+00:00,0.07004931506849316,-0.01870958904109589,0.9931375342465754,0.029875342465753425,0.012699178082191781,-0.04058849315068493,260.56858465753425,0.9393512328767123,3.751187397260274,15.821064383561644,-2.331794794520548,-50.67490465753424
2022-08-11 22:56:20+00:00,0.07761108108108108,0.006442432432432432,0.993875945945946,-0.01612972972972973,0.004392702702702699,0.0038859459459459453,263.292065945946,-0.7747724324324324,3.8147181081081083,16.233159999999998,-3.1996364864864866,-51.13522918918919
2022-08-11 22:56:24+00:00,0.046131043956043956,-0.023489835164835163,1.029111813186813,-0.0031752747252747275,0.010234340659340658,0.016107967032967033,258.56956126373626,1.1215675824175824,2.0340362637362635,17.02470879120879,-2.723245604395604,-50.21129368131868
2022-08-11 22:56:28+00:00,0.052059782608695655,0.007770380434782608,1.0048891304347827,0.013817119565217391,-0.003168478260869564,-0.01829429347826087,260.77399429347827,-0.08589347826086956,2.3775225543478262,16.595348097826086,-3.3713065217391307,-50.07638233695652
2022-08-11 22:56:32+00:00,0.03264224598930481,0.017098395721925133,0.9848082887700536,-0.01961229946524064,0.019153208556149735,-0.07938262032085562,259.41120160427806,-1.3173141711229948,0.013744919786096254,18.576708021390374,-4.6128574866310155,-49.93328181818182
2022-08-11 22:56:36+00:00,0.056375401069518716,-0.03754732620320856,0.9987783422459893,0.01363128342245989,0.0020973262032085538,-0.3005505347593583,345.3606631016043,2.194496256684492,2.0487786096256686,4.49975935828877,19.789795454545455,-48.94941069518717
2022-08-11 22:56:40+00:00,-0.0062948369565217375,-0.042041847826086956,0.9943478260869566,0.024887771739130433,-0.011420923913043477,0.4046035326086957,322.1421366847826,0.7435777173913043,2.5349125,7.6696872282608695,13.967642934782608,-51.0703847826087
2022-08-11 22:56:44+00:00,-0.030216939890710382,0.009670218579234972,1.01599043715847,-0.0069489071038251376,-0.02258743169398907,-0.024544262295081967,257.1730428961749,-1.3926590163934425,-1.7517800546448086,20.987263387978143,-3.99289043715847,-49.42123005464481
2022-08-11 22:56:48+00:00,0.03473070652173913,-0.08920434782608695,0.9955195652173913,0.008835869565217393,-0.02467907608695652,-0.03614728260869565,261.08601576086954,5.029442119565217,1.2976595108695652,18.51869918478261,2.211757880434783,-50.938523097826085
2022-08-11 22:56:52+00:00,0.07075176151761517,-0.08680921409214093,0.9880758807588077,0.015971273712737127,0.004775338753387532,0.014540650406504065,259.12139105691057,4.310106504065041,3.9261704607046073,15.914450677506776,0.6352281842818428,-51.66211192411924
2022-08-11 22:56:56+00:00,-0.020039083557951483,0.05647385444743936,0.9882253369272237,-0.028629110512129383,0.009116172506738546,0.029638544474393527,255.88965552560646,-4.346340431266847,-1.3392053908355794,20.149898921832886,-7.811230727762804,-47.956864150943396
2022-08-11 22:57:00+00:00,-0.029222826086956522,-0.07263777173913043,1.0105046195652174,0.008849728260869563,-0.007117934782608695,-0.037679891304347825,261.31777364130437,3.500003260869565,-1.402313586956522,20.102165217391306,0.643416304347826,-49.78458097826087
2022-08-11 22:57:04+00:00,-0.04059381720430107,-0.028477150537634405,1.0075018817204302,-0.015362096774193548,0.004483870967741937,0.013581989247311828,254.48779704301074,0.7872647849462366,-2.6376771505376344,21.071750268817205,-3.743510483870968,-48.845441935483876
2022-08-11 22:57:08+00:00,-0.0259502688172043,-0.07285564516129032,0.9900180107526881,-0.0029841397849462354,-0.007801881720430106,0.049820698924731184,259.7182129032258,3.601002688172043,-1.6595795698924731,20.76605134408602,0.19379677419354838,-49.880066935483875
2022-08-11 22:57:12+00:00,-0.019324331550802137,-0.06193422459893048,0.9977179144385027,0.006233422459893047,-0.0005633689839572196,-0.011436363636363639,261.19607860962566,2.731529946524064,-1.7261280748663101,20.955201604278074,0.13646149732620322,-50.02973689839572
2022-08-11 22:57:16+00:00,0.004195867768595042,-0.055480991735537194,1.0067515151515152,-0.047338016528925615,-0.0018727272727272696,0.0089267217630854,258.9903887052342,2.6610650137741048,-0.15606363636363635,19.44417906336088,-1.0630727272727272,-50.24775537190082
2022-08-11 22:57:20+00:00,0.008277211796246648,-0.110485254691689,0.9968134048257372,0.013975871313672922,-0.005516085790884718,-0.010584450402144771,257.53338391420914,5.385384450402144,0.46721662198391417,18.461682037533514,0.9051833780160857,-50.988466756032174
2022-08-11 22:57:24+00:00,0.0009296495956873318,-0.08544690026954178,1.0063805929919138,0.018066576819407012,0.010403773584905658,-0.016134770889487872,254.8836630727763,3.9812641509433964,-1.089755795148248,20.03780026954178,-1.9986269541778976,-43.93844609164421
2022-08-11 22:57:28+00:00,0.018399455040871936,-0.10444795640326976,0.992791280653951,0.00037384196185286317,-0.031095367847411442,0.017896730245231612,256.7976226158038,5.267180926430518,0.9128539509536785,15.96408855585831,0.8000689373297002,-43.2450272479564
2022-08-11 22:57:32+00:00,0.018106182795698925,-0.10807043010752687,1.0026209677419355,0.019452419354838706,0.01813655913978495,0.02177634408602151,251.35826935483874,5.797015591397849,-0.029236559139784953,17.99690241935484,0.1129532258064516,-49.96882822580645
2022-08-11 22:57:36+00:00,0.002301373626373627,-0.08515219780219781,0.995985989010989,0.017106043956043954,0.0008288461538461518,-0.01787142857142858,253.14482747252748,4.348301648351648,-0.5089101648351648,19.071089010989013,-0.7104947802197802,-50.57722802197802
2022-08-11 22:57:40+00:00,0.01790110497237569,-0.06504613259668508,0.9980339779005525,-0.010460220994475139,-0.003704696132596685,-0.001449723756906075,251.79977237569062,3.24182044198895,0.6603016574585635,18.487109116022097,-2.2312762430939226,-51.31727237569061
2022-08-11 22:57:44+00:00,0.02244490358126722,-0.06507741046831957,0.9980625344352617,-0.00822699724517907,-0.01734435261707989,-0.02401570247933884,257.82032975206613,2.9496757575757573,0.20895206611570247,19.041448760330578,-0.2566052341597796,-50.39888402203857
2022-08-11 22:57:48+00:00,0.04985940054495913,-0.05802561307901907,1.0080931880108992,0.002766485013623981,0.028341689373297004,-0.004448773841961855,253.5765523160763,2.6590228882833786,2.145709809264305,16.2356272479564,-2.288583378746594,-51.15789019073569
2022-08-11 22:57:52+00:00,0.05213234501347709,-0.07411185983827494,1.0105355795148248,0.21361401617250672,0.04666199460916442,-0.31566361185983827,305.586948787062,3.049393261455526,-0.10416495956873315,12.509604851752021,12.468118867924527,-48.760484905660384
